timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685926063705,312,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-30,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063705,413,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-30,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,122
1685926063444,907,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-70,text,true,,7679,6111,80,80,https://blazedemo.com/purchase.php,542,0,0
1685926063444,570,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-70,text,true,,6715,1018,80,80,https://blazedemo.com/purchase.php,542,0,0
1685926064027,68,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-70,,true,,260,1003,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926064028,321,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-70,,true,,176,1021,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926064027,324,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-70,,true,,176,1023,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926064029,316,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-70,,true,,177,1023,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926064029,311,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-70,,true,,175,1023,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926063659,718,https://blazedemo.com/confirmation.php,200,OK,Fight Test Scenario Load Testing_3 1-57,text,true,,6745,6263,79,79,https://blazedemo.com/confirmation.php,406,0,0
1685926063659,416,https://blazedemo.com/confirmation.php-0,200,OK,Fight Test Scenario Load Testing_3 1-57,text,true,,5780,1170,79,79,https://blazedemo.com/confirmation.php,406,0,0
1685926064076,41,https://blazedemo.com/confirmation.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,261,1003,79,79,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926064076,301,https://blazedemo.com/confirmation.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,176,1021,79,79,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926064076,300,https://blazedemo.com/confirmation.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,176,1023,79,79,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926064076,301,https://blazedemo.com/confirmation.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,177,1023,79,79,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926064076,299,https://blazedemo.com/confirmation.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-57,,true,,175,1023,79,79,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926062902,1474,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,288041,5270,79,79,https://blazedemo.com/,521,0,127
1685926062902,527,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,4757,855,79,79,https://blazedemo.com/,521,0,127
1685926063431,268,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,83981,897,79,79,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,106,0,60
1685926063431,357,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,28981,878,79,79,https://blazedemo.com/assets/bootstrap.min.js,310,0,0
1685926063431,711,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,39488,880,79,79,https://blazedemo.com/assets/bootstrap-table.js,440,0,143
1685926063431,945,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,126767,879,79,79,https://blazedemo.com/assets/bootstrap.min.css,471,0,145
1685926063431,477,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_3 1-13,text,true,,4067,881,79,79,https://blazedemo.com/assets/bootstrap-table.css,474,0,149
